Generation,Ranking,BOBs,Time for Generation,Time since Initiation
13,"[(0, 74), (1, 75), (98, 75), (2, 79), (3, 79), (4, 79), (5, 79), (6, 79), (7, 79), (44, 79), (63, 79), (66, 79), (91, 79), (8, 80), (9, 80), (10, 80), (11, 80), (12, 80), (13, 80), (14, 80), (16, 80), (17, 80), (20, 80), (28, 80), (29, 80), (30, 80), (33, 80), (36, 80), (38, 80), (40, 80), (45, 80), (46, 80), (47, 80), (48, 80), (51, 80), (60, 80), (61, 80), (62, 80), (67, 80), (68, 80), (72, 80), (81, 80), (85, 80), (86, 80), (88, 80), (90, 80), (93, 80), (19, 81), (21, 81), (27, 81), (34, 81), (42, 81), (43, 81), (52, 81), (55, 81), (57, 81), (59, 81), (64, 81), (71, 81), (73, 81), (74, 81), (75, 81), (77, 81), (78, 81), (82, 81), (15, 82), (22, 82), (49, 82), (94, 82), (99, 82), (18, 83), (39, 83), (54, 83), (56, 83), (26, 85), (69, 85), (65, 86), (80, 86), (31, 114), (23, 117), (76, 117), (97, 117), (35, 119), (32, 122), (50, 122), (87, 123), (53, 125), (79, 125), (92, 126), (95, 126), (58, 129), (83, 129), (89, 129), (24, 130), (41, 130), (84, 130), (96, 130), (25, 131), (37, 132), (70, 135)]","[0, 1, 98, 2, 3, 4, 5, 6, 7, 44, 63, 66, 91, 8, 9, 10, 11, 12, 13, 14]",1.949800729751587,26.982861042022705
14,"[(0, 74), (5, 74), (1, 75), (28, 76), (82, 77), (19, 78), (67, 78), (68, 78), (3, 79), (6, 79), (7, 79), (8, 79), (9, 79), (10, 79), (12, 79), (24, 79), (26, 79), (32, 79), (35, 79), (49, 79), (50, 79), (51, 79), (55, 79), (56, 79), (63, 79), (84, 79), (85, 79), (92, 79), (94, 79), (2, 80), (13, 80), (14, 80), (15, 80), (16, 80), (18, 80), (20, 80), (21, 80), (23, 80), (29, 80), (30, 80), (31, 80), (34, 80), (38, 80), (39, 80), (40, 80), (42, 80), (43, 80), (47, 80), (48, 80), (53, 80), (57, 80), (58, 80), (59, 80), (62, 80), (70, 80), (71, 80), (73, 80), (74, 80), (75, 80), (76, 80), (77, 80), (78, 80), (80, 80), (81, 80), (87, 80), (88, 80), (89, 80), (95, 80), (98, 80), (99, 80), (11, 81), (17, 81), (27, 81), (4, 82), (45, 82), (46, 83), (54, 83), (91, 83), (65, 122), (96, 122), (93, 124), (36, 126), (83, 126), (52, 127), (66, 127), (79, 127), (90, 127), (64, 128), (22, 129), (33, 129), (60, 130), (41, 131), (61, 131), (72, 131), (97, 131), (86, 132), (37, 134), (44, 135), (25, 136), (69, 138)]","[0, 5, 1, 28, 82, 19, 67, 68, 3, 6, 7, 8, 9, 10, 12, 24, 26, 32, 35, 49]",1.9477901458740234,28.9316463470459
15,"[(0, 74), (1, 74), (20, 74), (2, 75), (88, 76), (92, 76), (3, 77), (4, 77), (24, 77), (32, 77), (84, 77), (93, 77), (6, 78), (7, 78), (34, 78), (38, 78), (50, 78), (60, 78), (78, 78), (8, 79), (10, 79), (11, 79), (12, 79), (13, 79), (14, 79), (15, 79), (16, 79), (18, 79), (19, 79), (23, 79), (25, 79), (27, 79), (28, 79), (31, 79), (33, 79), (35, 79), (36, 79), (37, 79), (40, 79), (41, 79), (42, 79), (43, 79), (44, 79), (45, 79), (46, 79), (47, 79), (48, 79), (49, 79), (52, 79), (55, 79), (56, 79), (58, 79), (65, 79), (66, 79), (67, 79), (68, 79), (69, 79), (70, 79), (72, 79), (73, 79), (75, 79), (76, 79), (77, 79), (80, 79), (81, 79), (82, 79), (83, 79), (85, 79), (86, 79), (87, 79), (94, 79), (95, 79), (96, 79), (97, 79), (99, 79), (30, 81), (53, 81), (57, 81), (62, 81), (98, 81), (5, 82), (9, 83), (17, 84), (29, 85), (64, 85), (61, 88), (39, 112), (91, 118), (90, 120), (59, 124), (79, 124), (89, 125), (54, 126), (26, 127), (74, 127), (63, 128), (71, 132), (22, 133), (51, 134), (21, 136)]","[0, 1, 20, 2, 88, 92, 3, 4, 24, 32, 84, 93, 6, 7, 34, 38, 50, 60, 78, 8]",2.1911299228668213,31.12277626991272
16,"[(0, 74), (1, 74), (2, 74), (5, 74), (83, 75), (4, 76), (87, 76), (92, 76), (6, 77), (7, 77), (8, 77), (9, 77), (10, 77), (11, 77), (22, 77), (25, 77), (30, 77), (35, 77), (46, 77), (48, 77), (50, 77), (58, 77), (59, 77), (64, 77), (71, 77), (72, 77), (80, 77), (3, 78), (12, 78), (13, 78), (14, 78), (15, 78), (17, 78), (18, 78), (23, 78), (26, 78), (28, 78), (29, 78), (31, 78), (32, 78), (33, 78), (38, 78), (40, 78), (41, 78), (42, 78), (44, 78), (45, 78), (47, 78), (49, 78), (53, 78), (55, 78), (57, 78), (61, 78), (62, 78), (65, 78), (68, 78), (73, 78), (78, 78), (81, 78), (84, 78), (86, 78), (88, 78), (89, 78), (90, 78), (91, 78), (96, 78), (97, 78), (98, 78), (16, 79), (21, 79), (52, 79), (69, 79), (70, 79), (74, 79), (76, 79), (82, 79), (93, 79), (99, 79), (24, 80), (19, 82), (34, 84), (63, 84), (37, 120), (67, 120), (79, 120), (54, 123), (60, 124), (56, 125), (77, 127), (85, 127), (95, 127), (66, 128), (75, 129), (36, 130), (20, 132), (27, 132), (39, 133), (51, 134), (94, 135), (43, 136)]","[0, 1, 2, 5, 83, 4, 87, 92, 6, 7, 8, 9, 10, 11, 22, 25, 30, 35, 46, 48]",1.9438285827636719,33.0675790309906
17,"[(77, 71), (58, 73), (0, 74), (1, 74), (2, 74), (3, 74), (21, 74), (81, 74), (4, 75), (36, 75), (5, 76), (7, 76), (26, 76), (27, 76), (42, 76), (55, 76), (67, 76), (68, 76), (70, 76), (78, 76), (90, 76), (94, 76), (8, 77), (9, 77), (10, 77), (11, 77), (12, 77), (13, 77), (14, 77), (15, 77), (16, 77), (17, 77), (18, 77), (19, 77), (20, 77), (22, 77), (23, 77), (24, 77), (25, 77), (28, 77), (29, 77), (31, 77), (32, 77), (33, 77), (35, 77), (37, 77), (38, 77), (41, 77), (43, 77), (46, 77), (47, 77), (48, 77), (49, 77), (50, 77), (51, 77), (53, 77), (54, 77), (56, 77), (59, 77), (60, 77), (62, 77), (63, 77), (64, 77), (69, 77), (71, 77), (72, 77), (73, 77), (74, 77), (75, 77), (79, 77), (82, 77), (83, 77), (84, 77), (85, 77), (91, 77), (92, 77), (95, 77), (96, 77), (97, 77), (99, 77), (30, 78), (45, 78), (40, 79), (44, 79), (61, 79), (76, 79), (6, 80), (80, 80), (98, 80), (57, 81), (86, 81), (65, 83), (39, 115), (89, 120), (88, 121), (66, 124), (87, 124), (34, 128), (52, 133), (93, 134)]","[77, 58, 0, 1, 2, 3, 21, 81, 4, 36, 5, 7, 26, 27, 42, 55, 67, 68, 70, 78]",1.949789047241211,35.01736807823181
18,"[(0, 71), (1, 73), (2, 74), (4, 74), (5, 74), (7, 74), (29, 74), (37, 74), (53, 74), (59, 74), (65, 74), (75, 74), (85, 74), (91, 74), (97, 74), (3, 75), (8, 75), (9, 75), (43, 75), (52, 75), (60, 75), (69, 75), (70, 75), (76, 75), (79, 75), (86, 75), (87, 75), (88, 75), (99, 75), (6, 76), (10, 76), (11, 76), (12, 76), (13, 76), (14, 76), (15, 76), (16, 76), (17, 76), (18, 76), (19, 76), (20, 76), (21, 76), (24, 76), (25, 76), (26, 76), (27, 76), (28, 76), (32, 76), (34, 76), (35, 76), (36, 76), (39, 76), (41, 76), (42, 76), (44, 76), (45, 76), (46, 76), (48, 76), (50, 76), (51, 76), (54, 76), (55, 76), (56, 76), (57, 76), (61, 76), (62, 76), (64, 76), (67, 76), (68, 76), (71, 76), (72, 76), (74, 76), (77, 76), (78, 76), (80, 76), (81, 76), (82, 76), (83, 76), (89, 76), (90, 76), (92, 76), (93, 76), (94, 76), (95, 76), (96, 76), (40, 77), (31, 78), (47, 79), (58, 79), (23, 80), (30, 80), (33, 81), (73, 83), (38, 104), (84, 118), (49, 124), (63, 124), (66, 124), (98, 131), (22, 136)]","[0, 1, 2, 4, 5, 7, 29, 37, 53, 59, 65, 75, 85, 91, 97, 3, 8, 9, 43, 52]",1.951798915863037,36.970144510269165
19,"[(17, 72), (1, 73), (28, 73), (36, 73), (62, 73), (92, 73), (0, 74), (2, 74), (3, 74), (5, 74), (6, 74), (7, 74), (8, 74), (9, 74), (10, 74), (11, 74), (12, 74), (13, 74), (14, 74), (20, 74), (24, 74), (25, 74), (26, 74), (27, 74), (29, 74), (35, 74), (37, 74), (40, 74), (45, 74), (53, 74), (58, 74), (61, 74), (64, 74), (66, 74), (67, 74), (71, 74), (76, 74), (77, 74), (89, 74), (94, 74), (95, 74), (96, 74), (97, 74), (98, 74), (16, 75), (18, 75), (19, 75), (23, 75), (32, 75), (41, 75), (42, 75), (47, 75), (48, 75), (49, 75), (51, 75), (52, 75), (55, 75), (56, 75), (57, 75), (63, 75), (65, 75), (68, 75), (69, 75), (70, 75), (72, 75), (73, 75), (75, 75), (78, 75), (79, 75), (80, 75), (82, 75), (84, 75), (85, 75), (90, 75), (91, 75), (93, 75), (99, 75), (22, 76), (33, 76), (46, 76), (50, 76), (86, 76), (4, 77), (30, 77), (39, 77), (54, 77), (60, 77), (87, 77), (15, 78), (83, 80), (74, 106), (38, 114), (21, 119), (31, 122), (34, 131), (44, 131), (59, 131), (88, 133), (43, 136), (81, 136)]","[17, 1, 28, 36, 62, 92, 0, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 20]",1.940830945968628,38.9119508266449
20,"[(57, 71), (63, 71), (78, 72), (0, 73), (1, 73), (2, 73), (3, 73), (5, 73), (22, 73), (64, 73), (74, 73), (6, 74), (7, 74), (8, 74), (10, 74), (11, 74), (12, 74), (13, 74), (14, 74), (15, 74), (17, 74), (21, 74), (23, 74), (26, 74), (27, 74), (29, 74), (30, 74), (31, 74), (33, 74), (34, 74), (36, 74), (37, 74), (38, 74), (39, 74), (40, 74), (42, 74), (44, 74), (45, 74), (46, 74), (47, 74), (48, 74), (49, 74), (50, 74), (51, 74), (52, 74), (54, 74), (55, 74), (56, 74), (61, 74), (62, 74), (65, 74), (66, 74), (67, 74), (69, 74), (72, 74), (73, 74), (75, 74), (77, 74), (80, 74), (81, 74), (82, 74), (83, 74), (84, 74), (86, 74), (87, 74), (88, 74), (89, 74), (90, 74), (91, 74), (92, 74), (93, 74), (94, 74), (96, 74), (98, 74), (99, 74), (16, 75), (28, 75), (43, 75), (70, 75), (71, 75), (76, 75), (19, 76), (59, 76), (9, 77), (35, 77), (79, 77), (4, 78), (25, 78), (18, 79), (32, 80), (68, 106), (60, 107), (24, 118), (41, 118), (85, 118), (53, 133), (95, 133), (20, 136), (58, 136), (97, 136)]","[57, 63, 78, 0, 1, 2, 3, 5, 22, 64, 74, 6, 7, 8, 10, 11, 12, 13, 14, 15]",1.9587647914886475,40.870715618133545
21,"[(1, 69), (0, 71), (23, 71), (28, 71), (84, 71), (2, 72), (74, 72), (3, 73), (4, 73), (5, 73), (7, 73), (8, 73), (9, 73), (10, 73), (21, 73), (22, 73), (24, 73), (36, 73), (42, 73), (43, 73), (48, 73), (55, 73), (57, 73), (64, 73), (66, 73), (69, 73), (70, 73), (75, 73), (79, 73), (82, 73), (85, 73), (86, 73), (88, 73), (92, 73), (94, 73), (97, 73), (12, 74), (13, 74), (14, 74), (15, 74), (16, 74), (17, 74), (19, 74), (20, 74), (25, 74), (26, 74), (27, 74), (30, 74), (31, 74), (33, 74), (37, 74), (44, 74), (45, 74), (47, 74), (49, 74), (51, 74), (52, 74), (53, 74), (54, 74), (56, 74), (58, 74), (61, 74), (62, 74), (63, 74), (65, 74), (67, 74), (71, 74), (72, 74), (77, 74), (81, 74), (83, 74), (87, 74), (91, 74), (93, 74), (95, 74), (96, 74), (99, 74), (6, 75), (11, 75), (34, 75), (46, 75), (59, 75), (90, 75), (18, 76), (60, 76), (89, 76), (40, 77), (50, 77), (98, 77), (76, 79), (35, 80), (41, 80), (68, 104), (29, 106), (32, 106), (73, 106), (78, 106), (38, 107), (80, 118), (39, 137)]","[1, 0, 23, 28, 84, 2, 74, 3, 4, 5, 7, 8, 9, 10, 21, 22, 24, 36, 42, 43]",1.9697275161743164,42.84144067764282
22,"[(0, 69), (71, 69), (77, 70), (2, 71), (3, 71), (38, 71), (70, 71), (84, 71), (93, 71), (97, 71), (5, 72), (6, 72), (21, 72), (79, 72), (90, 72), (7, 73), (8, 73), (9, 73), (10, 73), (11, 73), (12, 73), (13, 73), (14, 73), (15, 73), (16, 73), (17, 73), (18, 73), (19, 73), (20, 73), (24, 73), (27, 73), (28, 73), (29, 73), (30, 73), (31, 73), (32, 73), (33, 73), (35, 73), (36, 73), (37, 73), (39, 73), (40, 73), (41, 73), (42, 73), (43, 73), (45, 73), (46, 73), (47, 73), (48, 73), (49, 73), (50, 73), (51, 73), (52, 73), (53, 73), (54, 73), (55, 73), (56, 73), (57, 73), (59, 73), (60, 73), (61, 73), (62, 73), (63, 73), (64, 73), (65, 73), (66, 73), (68, 73), (72, 73), (73, 73), (74, 73), (75, 73), (76, 73), (78, 73), (80, 73), (81, 73), (82, 73), (83, 73), (85, 73), (86, 73), (91, 73), (92, 73), (94, 73), (95, 73), (96, 73), (98, 73), (4, 74), (26, 74), (34, 74), (44, 74), (1, 75), (67, 75), (69, 75), (87, 75), (99, 75), (22, 77), (23, 79), (25, 79), (88, 79), (89, 81), (58, 84)]","[0, 71, 77, 2, 3, 38, 70, 84, 93, 97, 5, 6, 21, 79, 90, 7, 8, 9, 10, 11]",1.9657089710235596,44.80714964866638
23,"[(1, 68), (0, 69), (2, 70), (33, 70), (86, 70), (3, 71), (4, 71), (5, 71), (6, 71), (7, 71), (8, 71), (9, 71), (20, 71), (25, 71), (43, 71), (48, 71), (54, 71), (60, 71), (61, 71), (62, 71), (63, 71), (68, 71), (69, 71), (70, 71), (71, 71), (81, 71), (84, 71), (87, 71), (98, 71), (99, 71), (10, 72), (11, 72), (12, 72), (14, 72), (28, 72), (30, 72), (31, 72), (32, 72), (34, 72), (38, 72), (40, 72), (42, 72), (45, 72), (47, 72), (53, 72), (56, 72), (59, 72), (73, 72), (74, 72), (75, 72), (79, 72), (88, 72), (91, 72), (96, 72), (15, 73), (16, 73), (17, 73), (18, 73), (21, 73), (22, 73), (23, 73), (24, 73), (26, 73), (27, 73), (29, 73), (35, 73), (36, 73), (37, 73), (39, 73), (41, 73), (44, 73), (46, 73), (49, 73), (55, 73), (64, 73), (65, 73), (67, 73), (72, 73), (76, 73), (77, 73), (78, 73), (80, 73), (83, 73), (85, 73), (90, 73), (92, 73), (93, 73), (97, 73), (50, 74), (57, 74), (58, 74), (89, 74), (13, 75), (52, 75), (95, 75), (19, 76), (51, 76), (66, 78), (82, 78), (94, 78)]","[1, 0, 2, 33, 86, 3, 4, 5, 6, 7, 8, 9, 20, 25, 43, 48, 54, 60, 61, 62]",1.9737203121185303,46.78186774253845
24,"[(0, 69), (1, 69), (24, 69), (73, 69), (2, 70), (3, 70), (4, 70), (18, 70), (41, 70), (57, 70), (61, 70), (66, 70), (79, 70), (90, 70), (6, 71), (8, 71), (9, 71), (10, 71), (12, 71), (13, 71), (15, 71), (17, 71), (19, 71), (20, 71), (21, 71), (22, 71), (23, 71), (25, 71), (28, 71), (29, 71), (30, 71), (31, 71), (32, 71), (34, 71), (35, 71), (36, 71), (37, 71), (38, 71), (40, 71), (42, 71), (44, 71), (46, 71), (47, 71), (48, 71), (49, 71), (50, 71), (51, 71), (52, 71), (54, 71), (56, 71), (58, 71), (59, 71), (60, 71), (62, 71), (63, 71), (65, 71), (67, 71), (68, 71), (69, 71), (70, 71), (71, 71), (72, 71), (74, 71), (77, 71), (78, 71), (80, 71), (81, 71), (82, 71), (83, 71), (84, 71), (85, 71), (86, 71), (87, 71), (88, 71), (89, 71), (91, 71), (92, 71), (95, 71), (98, 71), (99, 71), (7, 72), (11, 72), (39, 72), (43, 72), (93, 72), (5, 73), (14, 73), (26, 73), (45, 73), (55, 73), (64, 73), (94, 73), (16, 74), (53, 74), (96, 74), (27, 75), (76, 75), (75, 76), (33, 77), (97, 78)]","[0, 1, 24, 73, 2, 3, 4, 18, 41, 57, 61, 66, 79, 90, 6, 8, 9, 10, 12, 13]",1.9857211112976074,48.7685866355896
25,"[(3, 68), (7, 68), (93, 68), (0, 69), (2, 69), (33, 69), (38, 69), (69, 69), (73, 69), (76, 69), (4, 70), (5, 70), (9, 70), (10, 70), (11, 70), (12, 70), (13, 70), (21, 70), (25, 70), (28, 70), (32, 70), (34, 70), (35, 70), (40, 70), (41, 70), (44, 70), (50, 70), (52, 70), (54, 70), (55, 70), (61, 70), (63, 70), (68, 70), (72, 70), (75, 70), (84, 70), (85, 70), (86, 70), (89, 70), (91, 70), (95, 70), (96, 70), (98, 70), (99, 70), (8, 71), (15, 71), (16, 71), (17, 71), (18, 71), (19, 71), (22, 71), (23, 71), (24, 71), (26, 71), (27, 71), (36, 71), (37, 71), (39, 71), (42, 71), (43, 71), (45, 71), (46, 71), (48, 71), (49, 71), (53, 71), (57, 71), (58, 71), (60, 71), (62, 71), (64, 71), (66, 71), (67, 71), (70, 71), (71, 71), (74, 71), (78, 71), (80, 71), (81, 71), (82, 71), (87, 71), (88, 71), (90, 71), (92, 71), (97, 71), (20, 72), (59, 72), (65, 72), (30, 73), (29, 74), (47, 74), (56, 74), (79, 74), (14, 75), (31, 75), (1, 76), (6, 76), (94, 76), (77, 77), (51, 79), (83, 80)]","[3, 7, 93, 0, 2, 33, 38, 69, 73, 76, 4, 5, 9, 10, 11, 12, 13, 21, 25, 28]",1.9527699947357178,50.722360610961914
26,"[(86, 67), (0, 68), (1, 68), (2, 68), (55, 68), (75, 68), (83, 68), (3, 69), (4, 69), (7, 69), (9, 69), (31, 69), (36, 69), (38, 69), (39, 69), (43, 69), (47, 69), (57, 69), (58, 69), (71, 69), (76, 69), (81, 69), (85, 69), (89, 69), (92, 69), (93, 69), (96, 69), (97, 69), (98, 69), (99, 69), (10, 70), (11, 70), (12, 70), (13, 70), (14, 70), (15, 70), (16, 70), (17, 70), (18, 70), (19, 70), (21, 70), (22, 70), (23, 70), (24, 70), (25, 70), (26, 70), (27, 70), (28, 70), (29, 70), (32, 70), (33, 70), (34, 70), (35, 70), (37, 70), (40, 70), (41, 70), (42, 70), (44, 70), (46, 70), (48, 70), (49, 70), (50, 70), (54, 70), (59, 70), (60, 70), (61, 70), (62, 70), (64, 70), (65, 70), (66, 70), (67, 70), (68, 70), (69, 70), (70, 70), (72, 70), (77, 70), (78, 70), (79, 70), (80, 70), (82, 70), (84, 70), (87, 70), (88, 70), (90, 70), (91, 70), (94, 70), (95, 70), (51, 71), (52, 71), (73, 71), (74, 71), (20, 72), (56, 72), (8, 73), (30, 73), (53, 73), (63, 73), (6, 74), (5, 75), (45, 79)]","[86, 0, 1, 2, 55, 75, 83, 3, 4, 7, 9, 31, 36, 38, 39, 43, 47, 57, 58, 71]",1.94978928565979,52.672149896621704
27,"[(0, 67), (8, 67), (63, 67), (72, 67), (1, 68), (2, 68), (3, 68), (5, 68), (6, 68), (23, 68), (34, 68), (42, 68), (47, 68), (53, 68), (73, 68), (76, 68), (78, 68), (91, 68), (96, 68), (7, 69), (9, 69), (10, 69), (12, 69), (13, 69), (14, 69), (15, 69), (16, 69), (17, 69), (18, 69), (19, 69), (21, 69), (22, 69), (24, 69), (25, 69), (26, 69), (27, 69), (28, 69), (29, 69), (30, 69), (32, 69), (33, 69), (35, 69), (36, 69), (37, 69), (38, 69), (39, 69), (40, 69), (41, 69), (45, 69), (48, 69), (49, 69), (51, 69), (52, 69), (54, 69), (55, 69), (56, 69), (57, 69), (58, 69), (59, 69), (60, 69), (61, 69), (62, 69), (64, 69), (65, 69), (66, 69), (67, 69), (68, 69), (69, 69), (70, 69), (71, 69), (74, 69), (75, 69), (77, 69), (79, 69), (80, 69), (81, 69), (82, 69), (83, 69), (84, 69), (85, 69), (86, 69), (87, 69), (88, 69), (89, 69), (90, 69), (92, 69), (95, 69), (97, 69), (98, 69), (99, 69), (20, 71), (43, 72), (44, 72), (50, 72), (94, 72), (11, 73), (31, 73), (4, 74), (46, 74), (93, 76)]","[0, 8, 63, 72, 1, 2, 3, 5, 6, 23, 34, 42, 47, 53, 73, 76, 78, 91, 96, 7]",1.9557645320892334,54.62891101837158
28,"[(7, 65), (67, 66), (0, 67), (1, 67), (2, 67), (3, 67), (18, 67), (23, 67), (51, 67), (4, 68), (5, 68), (6, 68), (10, 68), (12, 68), (13, 68), (14, 68), (16, 68), (17, 68), (20, 68), (22, 68), (24, 68), (26, 68), (27, 68), (28, 68), (29, 68), (31, 68), (32, 68), (36, 68), (37, 68), (38, 68), (39, 68), (40, 68), (41, 68), (42, 68), (46, 68), (49, 68), (50, 68), (53, 68), (55, 68), (56, 68), (57, 68), (58, 68), (59, 68), (60, 68), (62, 68), (63, 68), (64, 68), (65, 68), (69, 68), (70, 68), (71, 68), (72, 68), (73, 68), (74, 68), (75, 68), (77, 68), (78, 68), (80, 68), (81, 68), (82, 68), (83, 68), (85, 68), (86, 68), (87, 68), (88, 68), (90, 68), (91, 68), (92, 68), (93, 68), (95, 68), (97, 68), (98, 68), (99, 68), (8, 69), (11, 69), (19, 69), (25, 69), (44, 69), (54, 69), (68, 69), (79, 69), (89, 69), (96, 69), (84, 70), (94, 70), (15, 71), (30, 71), (34, 71), (35, 71), (45, 71), (21, 72), (33, 72), (47, 72), (52, 72), (9, 73), (43, 73), (66, 73), (76, 74), (48, 76), (61, 77)]","[7, 67, 0, 1, 2, 3, 18, 23, 51, 4, 5, 6, 10, 12, 13, 14, 16, 17, 20, 22]",1.9527828693389893,56.58169388771057
29,"[(50, 62), (74, 64), (0, 65), (69, 65), (1, 66), (21, 66), (2, 67), (3, 67), (7, 67), (8, 67), (22, 67), (26, 67), (27, 67), (28, 67), (32, 67), (38, 67), (46, 67), (48, 67), (51, 67), (56, 67), (62, 67), (66, 67), (67, 67), (75, 67), (76, 67), (84, 67), (89, 67), (9, 68), (11, 68), (12, 68), (13, 68), (14, 68), (15, 68), (16, 68), (17, 68), (23, 68), (24, 68), (25, 68), (31, 68), (33, 68), (34, 68), (35, 68), (36, 68), (39, 68), (40, 68), (41, 68), (42, 68), (43, 68), (44, 68), (45, 68), (47, 68), (49, 68), (52, 68), (53, 68), (54, 68), (55, 68), (58, 68), (59, 68), (61, 68), (64, 68), (65, 68), (68, 68), (70, 68), (71, 68), (72, 68), (77, 68), (78, 68), (80, 68), (81, 68), (82, 68), (83, 68), (85, 68), (86, 68), (87, 68), (88, 68), (90, 68), (91, 68), (92, 68), (93, 68), (95, 68), (99, 68), (4, 69), (18, 69), (29, 69), (37, 69), (79, 69), (94, 69), (5, 70), (73, 70), (96, 70), (97, 70), (6, 71), (10, 71), (63, 71), (19, 72), (30, 72), (57, 72), (98, 72), (20, 73), (60, 74)]","[50, 74, 0, 69, 1, 21, 2, 3, 7, 8, 22, 26, 27, 28, 32, 38, 46, 48, 51, 56]",1.9487817287445068,58.53047561645508
30,"[(0, 62), (1, 64), (5, 64), (32, 64), (2, 65), (65, 65), (4, 66), (10, 66), (17, 66), (27, 66), (6, 67), (7, 67), (8, 67), (9, 67), (11, 67), (12, 67), (13, 67), (14, 67), (15, 67), (16, 67), (18, 67), (20, 67), (21, 67), (22, 67), (23, 67), (24, 67), (25, 67), (28, 67), (29, 67), (31, 67), (33, 67), (36, 67), (37, 67), (38, 67), (39, 67), (40, 67), (42, 67), (43, 67), (44, 67), (45, 67), (46, 67), (47, 67), (48, 67), (49, 67), (52, 67), (53, 67), (54, 67), (56, 67), (57, 67), (58, 67), (60, 67), (61, 67), (62, 67), (63, 67), (64, 67), (66, 67), (67, 67), (68, 67), (69, 67), (71, 67), (72, 67), (74, 67), (77, 67), (78, 67), (79, 67), (80, 67), (81, 67), (83, 67), (84, 67), (85, 67), (86, 67), (87, 67), (88, 67), (90, 67), (91, 67), (92, 67), (94, 67), (95, 67), (96, 67), (97, 67), (98, 67), (99, 67), (3, 68), (34, 68), (41, 68), (89, 68), (26, 69), (30, 69), (35, 69), (50, 69), (59, 69), (76, 69), (55, 70), (19, 71), (70, 71), (73, 72), (93, 72), (82, 74), (51, 75), (75, 75)]","[0, 1, 5, 32, 2, 65, 4, 10, 17, 27, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16]",1.9517791271209717,60.48225474357605
31,"[(1, 64), (2, 64), (3, 64), (31, 64), (62, 64), (87, 64), (0, 65), (5, 65), (10, 65), (42, 65), (60, 65), (75, 65), (84, 65), (6, 66), (7, 66), (8, 66), (9, 66), (27, 66), (30, 66), (38, 66), (48, 66), (63, 66), (67, 66), (81, 66), (90, 66), (99, 66), (11, 67), (12, 67), (13, 67), (14, 67), (15, 67), (16, 67), (17, 67), (18, 67), (19, 67), (20, 67), (22, 67), (23, 67), (24, 67), (25, 67), (28, 67), (29, 67), (32, 67), (33, 67), (34, 67), (36, 67), (37, 67), (39, 67), (40, 67), (41, 67), (43, 67), (45, 67), (49, 67), (50, 67), (51, 67), (52, 67), (53, 67), (54, 67), (55, 67), (56, 67), (57, 67), (59, 67), (61, 67), (65, 67), (66, 67), (68, 67), (69, 67), (71, 67), (72, 67), (73, 67), (74, 67), (78, 67), (80, 67), (82, 67), (83, 67), (85, 67), (86, 67), (89, 67), (91, 67), (92, 67), (93, 67), (94, 67), (95, 67), (97, 67), (98, 67), (26, 68), (64, 68), (21, 69), (96, 69), (35, 70), (47, 70), (88, 70), (44, 71), (58, 71), (70, 71), (4, 72), (46, 72), (77, 72), (76, 73), (79, 73)]","[1, 2, 3, 31, 62, 87, 0, 5, 10, 42, 60, 75, 84, 6, 7, 8, 9, 27, 30, 38]",1.94586181640625,62.4281165599823
32,"[(59, 63), (71, 63), (0, 64), (3, 64), (4, 64), (5, 64), (58, 64), (62, 64), (65, 64), (79, 64), (1, 65), (6, 65), (7, 65), (9, 65), (10, 65), (11, 65), (12, 65), (22, 65), (24, 65), (28, 65), (29, 65), (32, 65), (38, 65), (42, 65), (47, 65), (49, 65), (51, 65), (53, 65), (56, 65), (57, 65), (63, 65), (70, 65), (77, 65), (78, 65), (80, 65), (83, 65), (88, 65), (89, 65), (92, 65), (93, 65), (94, 65), (13, 66), (14, 66), (15, 66), (16, 66), (17, 66), (18, 66), (19, 66), (21, 66), (23, 66), (25, 66), (27, 66), (30, 66), (31, 66), (33, 66), (35, 66), (36, 66), (37, 66), (39, 66), (40, 66), (41, 66), (43, 66), (44, 66), (45, 66), (48, 66), (50, 66), (52, 66), (54, 66), (55, 66), (60, 66), (61, 66), (64, 66), (66, 66), (67, 66), (69, 66), (72, 66), (73, 66), (74, 66), (75, 66), (81, 66), (85, 66), (86, 66), (87, 66), (90, 66), (96, 66), (98, 66), (99, 66), (68, 67), (76, 67), (8, 68), (84, 68), (95, 68), (20, 69), (34, 69), (46, 69), (82, 69), (91, 69), (97, 69), (2, 70), (26, 70)]","[59, 71, 0, 3, 4, 5, 58, 62, 65, 79, 1, 6, 7, 9, 10, 11, 12, 22, 24, 28]",1.9408228397369385,64.36893939971924
